350:1,4,7,1,1,1,8,9,1,8,7,7,5,9,7,9,2,5,3,7,3,4,1,4,8,6,5,5,8,9
351:5,4,5,1,3,9,4,6,7,8,8,7,6,5,1,8,8,7,1,6,7,8,3,1,3,6,4,4,3,8
352:7,8,1,4,5,5,1,7,5,4,8,9,9,8,6,1,3,2,6,9,6,5,7,4,9,7,9,5,8,8
353:9,8,6,2,9,8,2,2,5,5,8,9,5,8,2,9,4,5,7,4,9,9,6,1,6,4,2,4,3,6
354:7,1,9,9,8,7,8,2,2,1,2,5,2,3,3,2,5,4,8,7,6,6,5,3,4,5,1,5,9,9
355:9,8,6,2,9,8,2,2,5,5,8,9,5,8,2,9,4,5,7,4,9,9,6,1,6,4,2,4,3,9
356:8,7,3,6,3,9,6,2,5,8,7,8,7,5,8,6,7,8,6,1,1,5,1,8,2,2,4,5,9,4
357:1,5,9,1,4,1,3,9,8,3,2,9,1,1,3,1,3,4,7,8,9,4,7,9,8,9,3,4,9,5
358:5,5,1,1,1,6,8,7,8,1,5,8,8,1,7,9,8,4,2,8,5,6,9,2,2,7,3,6,9,3
359:4,4,4,3,2,5,4,8,1,4,8,8,5,6,7,1,7,8,5,8,4,7,3,1,7,6,1,7,8,4
360:5,4,5,1,3,9,4,6,7,8,8,7,6,5,1,8,8,7,1,6,7,8,3,1,3,6,4,4,3,5
361:3,9,2,9,3,1,5,8,3,5,1,6,5,8,1,6,2,6,4,2,7,7,9,6,9,5,1,3,6,6
362:1,6,1,9,6,3,9,9,8,3,9,9,7,3,9,1,8,3,4,9,9,2,1,9,4,1,4,7,8,7
363:6,6,7,6,5,4,9,9,1,9,4,5,9,5,2,9,2,5,3,9,9,2,6,2,4,8,5,8,9,5
364:8,9,6,4,6,1,3,5,9,7,9,2,8,1,1,4,4,9,4,3,7,6,7,1,4,9,4,6,9,4
365:8,7,9,7,6,3,2,3,1,1,9,3,8,5,9,3,6,9,9,9,8,8,6,6,3,9,6,6,8,8
366:4,9,4,7,3,4,6,3,1,9,7,8,5,4,9,6,1,4,4,1,9,6,6,3,4,7,6,1,5,2
367:9,6,9,7,7,4,1,6,6,2,1,9,4,4,5,2,7,1,7,8,7,8,3,6,3,6,3,2,1,2
368:5,4,4,4,9,1,2,9,4,1,5,1,4,7,8,1,6,5,1,9,8,7,1,5,4,6,9,1,5,1
369:6,2,5,9,7,6,6,2,5,9,5,5,4,6,7,1,7,5,4,5,5,1,6,6,5,5,2,5,8,6
370:9,6,6,4,2,8,5,3,4,9,4,7,5,3,7,5,3,2,3,6,3,6,9,6,4,6,7,3,6,1
371:8,2,8,3,2,7,5,6,2,6,4,7,6,9,5,7,6,1,5,9,8,3,3,3,8,5,3,5,7,9
372:2,1,8,4,8,2,6,3,1,6,2,8,3,6,4,5,6,3,7,7,1,5,1,9,1,5,7,9,7,9
373:9,9,6,2,4,1,7,4,7,4,7,2,4,8,4,7,3,7,7,5,5,1,2,2,4,1,6,1,2,5
374:4,9,4,7,3,4,6,3,1,9,7,8,5,6,9,6,1,4,4,1,9,6,6,3,4,7,6,1,5,8
375:5,9,7,1,6,2,3,2,8,6,6,8,9,5,5,7,8,7,2,2,6,2,6,8,1,9,8,5,8,2
376:3,1,8,8,7,7,8,4,7,2,7,5,1,9,8,2,2,3,8,2,1,8,2,3,7,3,2,6,2,7
377:8,7,9,7,6,3,2,3,1,1,9,3,8,5,9,3,6,9,9,9,8,8,6,6,3,9,6,6,9,8
378:7,9,3,7,9,4,5,2,7,7,2,1,1,4,6,4,4,4,4,2,9,9,9,3,8,5,8,3,3,6
379:7,4,7,1,3,3,7,2,7,7,3,8,7,6,9,6,7,7,2,8,4,9,7,7,9,7,3,1,1,7
380:3,3,5,2,8,6,8,8,8,4,8,2,4,9,5,3,4,4,1,5,1,6,2,8,9,6,3,3,6,8
381:2,1,2,4,3,6,6,3,7,2,3,4,9,6,2,6,3,8,3,1,7,7,8,7,9,1,9,5,6,4
382:4,9,5,5,4,6,4,2,4,5,5,2,7,4,2,4,7,3,7,3,7,9,3,6,2,6,3,2,4,1
383:1,6,1,9,6,3,9,9,8,3,9,9,7,3,9,1,8,3,4,9,9,2,1,9,4,1,4,7,8,2
384:9,8,3,8,8,6,1,7,6,5,8,4,6,3,9,8,3,6,8,6,6,7,7,9,3,4,5,6,4,8
385:2,6,8,8,5,8,4,9,1,3,7,3,5,9,1,4,9,7,6,8,6,6,2,1,5,5,4,3,1,4
386:2,4,6,7,3,2,1,3,4,2,7,6,3,1,8,5,1,2,8,6,8,5,8,8,9,1,1,7,1,4
387:7,3,6,5,3,6,7,8,4,9,9,2,1,1,6,3,1,6,4,5,9,1,9,1,6,7,9,6,1,1
388:1,4,6,1,5,6,2,5,9,6,9,1,2,7,3,6,8,3,7,9,9,1,4,2,6,1,3,4,4,4
389:5,5,1,1,1,6,8,7,8,1,5,8,8,1,5,9,8,4,2,8,5,6,9,2,2,7,3,6,9,3
390:1,2,9,1,8,5,2,5,6,7,2,6,3,2,7,5,4,1,1,1,8,7,8,5,8,1,1,6,1,1
391:1,4,8,1,5,7,3,6,6,4,9,1,1,4,4,7,7,6,2,1,5,9,6,6,3,8,3,8,6,7
392:4,4,4,5,5,4,1,3,9,7,2,7,5,5,3,6,4,9,5,6,8,4,9,6,9,8,2,2,3,1
393:9,3,1,1,5,1,6,3,5,6,4,1,5,8,9,4,8,1,9,4,2,6,4,1,4,6,8,8,3,1
394:5,5,9,4,3,8,3,8,7,6,9,2,5,8,5,6,4,9,5,2,3,3,6,3,1,8,6,5,1,5
395:2,6,9,9,4,5,5,4,1,2,3,7,7,2,8,6,8,9,6,5,2,6,5,2,8,4,2,6,1,9
396:3,8,6,7,3,6,8,1,9,3,3,3,3,1,6,2,4,8,7,8,3,6,3,8,3,5,9,1,5,9
397:2,1,8,9,7,7,9,6,7,1,5,3,3,8,1,2,7,4,9,7,9,3,1,7,2,9,7,5,7,7
398:7,2,2,1,7,2,8,2,7,8,4,4,8,7,3,8,7,9,3,2,2,4,4,7,8,2,1,3,4,7
399:2,5,4,1,9,7,6,3,3,3,2,6,4,9,7,1,6,9,6,9,2,4,4,5,7,4,2,5,4,4
400:2,1,8,4,8,2,6,3,1,6,2,8,3,6,4,5,6,3,7,7,1,5,1,9,1,5,7,9,7,7
401:6,2,3,1,8,5,9,8,1,4,5,1,4,5,1,9,1,9,4,6,6,2,7,3,6,8,1,2,9,6
402:7,9,6,4,7,1,5,8,6,2,9,1,9,1,9,2,8,2,1,7,7,4,7,5,5,4,7,3,6,3
403:4,5,1,3,1,9,9,5,7,1,2,7,8,7,8,2,2,7,3,2,4,2,1,1,4,6,4,8,2,7
404:4,5,4,2,5,4,2,2,2,4,9,5,1,3,2,8,7,8,9,7,1,1,7,4,5,3,6,2,1,8
405:2,6,9,9,4,5,5,4,1,2,3,7,7,2,8,6,8,9,6,5,2,6,5,2,8,4,2,6,1,8
406:7,1,6,5,2,7,8,2,4,5,4,4,5,9,2,9,4,4,7,3,1,3,6,8,1,6,9,3,2,9
407:3,2,3,6,7,8,5,9,7,7,8,8,5,7,3,7,9,7,3,3,4,8,9,1,3,1,3,3,1,6
408:7,7,2,6,1,8,1,6,7,1,7,8,3,9,1,6,7,5,6,8,1,5,7,1,2,3,9,8,3,2
409:2,6,9,9,4,5,5,4,1,2,3,7,7,2,8,1,8,9,6,5,2,6,5,2,8,4,2,6,1,9
410:7,6,8,1,8,8,8,1,9,9,5,8,8,4,2,9,3,4,4,2,1,8,2,3,4,5,2,4,7,6
411:6,2,2,5,3,7,1,8,3,6,2,7,7,5,5,5,6,8,3,2,4,6,8,2,6,5,9,7,4,8
412:9,8,8,6,5,4,5,6,4,3,4,8,4,9,3,9,4,6,3,5,2,7,6,3,4,9,8,3,5,2
413:8,4,4,4,8,2,9,9,9,9,4,3,9,2,8,6,5,6,3,8,3,6,2,6,8,4,2,1,9,6
414:5,4,4,4,9,1,2,9,4,1,5,1,4,7,8,1,6,5,1,9,8,7,1,5,4,6,1,1,5,1
415:3,1,7,8,5,3,3,7,4,9,3,4,3,7,3,8,9,9,8,3,2,7,6,2,2,1,5,5,7,8
416:3,1,4,1,6,5,1,8,5,3,6,1,1,3,7,9,5,4,6,9,9,2,6,8,3,7,1,1,8,6
417:8,7,2,6,1,9,6,4,1,6,7,3,5,5,2,3,6,4,6,6,6,6,9,9,8,4,2,8,1,3
418:2,2,9,7,7,7,8,1,9,9,1,5,8,4,3,8,4,4,4,5,3,9,7,5,9,4,6,9,4,3
419:9,1,1,3,1,7,2,4,9,7,5,9,7,4,8,7,6,6,8,6,5,5,4,4,8,9,2,7,7,9
420:3,7,9,3,6,1,1,3,6,6,8,7,9,8,4,5,8,7,1,3,3,8,4,8,4,4,9,4,7,6
421:4,4,2,8,5,2,6,2,5,4,1,6,6,7,3,2,5,6,6,4,2,6,6,8,6,8,2,6,9,1
422:3,7,9,3,6,1,1,3,6,6,8,7,9,8,4,5,8,7,1,3,3,8,4,8,4,4,9,4,7,6
423:3,3,5,2,8,6,8,8,8,4,8,2,4,9,5,3,4,4,1,5,1,6,2,8,9,6,3,3,6,3
424:8,7,8,2,2,3,4,8,8,2,2,8,1,3,5,2,6,9,2,6,7,5,2,9,7,4,2,2,9,5
425:8,7,8,2,2,3,4,8,8,2,3,8,1,3,5,2,6,9,2,6,7,5,2,9,7,4,2,2,9,5
426:4,7,2,7,3,4,5,3,4,8,6,1,5,4,3,7,2,6,4,4,1,2,4,4,5,1,1,3,6,7
427:2,1,8,9,7,7,9,6,7,1,5,3,3,8,1,2,7,4,9,7,9,3,1,7,2,9,7,5,9,1
428:8,7,9,6,4,6,5,4,4,9,7,4,7,2,9,7,4,3,4,8,2,5,6,4,2,4,4,3,5,2
429:8,1,3,8,5,5,7,7,7,3,6,4,7,3,2,3,4,1,7,1,2,4,1,8,4,5,5,3,4,2
430:9,8,3,8,1,1,5,4,9,1,6,2,2,3,7,8,2,9,3,2,9,6,9,8,9,2,7,1,7,5
431:6,4,7,3,2,8,9,4,8,6,8,2,8,7,3,2,2,7,3,6,8,7,3,3,7,6,1,7,6,6
432:7,1,8,9,5,1,9,6,5,2,3,8,7,5,9,7,2,6,7,3,9,7,2,6,3,7,6,2,6,1
433:1,4,5,8,5,5,2,7,1,7,2,7,9,5,1,1,7,1,2,3,8,9,7,6,1,1,4,6,8,8
434:4,4,7,7,9,2,2,2,7,3,1,3,8,9,7,8,1,3,6,3,5,6,5,6,1,8,1,5,9,2
435:7,8,1,4,5,5,1,7,5,4,8,9,9,8,6,1,3,2,6,9,6,5,7,4,9,7,9,5,8,1
436:6,2,2,5,3,7,1,8,3,6,2,9,7,5,5,5,6,8,3,2,4,6,8,2,6,5,9,7,4,2
437:6,6,7,6,5,4,9,9,1,9,4,5,9,5,2,9,2,5,3,9,9,2,6,2,4,8,5,8,9,3
438:5,6,2,8,3,4,7,3,3,5,7,9,4,5,9,8,9,4,6,7,1,1,5,6,2,7,8,3,9,4
439:1,4,2,9,9,2,9,4,5,2,3,3,1,9,1,2,2,4,3,1,4,1,1,9,9,4,8,5,6,6
440:4,2,1,1,7,4,6,3,8,3,6,6,8,1,7,7,9,8,9,4,7,6,2,5,4,7,5,2,3,2
441:2,1,8,9,7,7,9,6,7,1,5,3,3,8,1,2,7,4,9,7,9,3,1,7,2,9,7,5,7,1
442:3,5,6,1,1,2,2,3,9,9,5,5,4,5,1,7,5,8,9,9,3,6,5,3,1,7,4,2,1,6
443:7,7,7,4,4,2,4,3,9,4,6,4,6,9,4,4,2,1,1,7,6,9,3,2,4,3,6,7,4,9
444:8,7,9,6,4,6,5,4,4,9,7,4,7,2,9,7,4,3,4,8,2,5,6,4,2,4,4,3,5,3
445:8,2,8,3,3,2,6,4,8,1,8,3,9,1,6,1,3,9,6,7,3,6,3,4,3,4,6,8,8,9
446:9,7,8,7,4,3,4,2,8,2,6,5,3,5,4,6,5,4,8,3,1,4,8,2,3,9,8,2,2,4
447:2,2,2,7,6,6,7,9,8,3,7,3,9,5,1,7,8,6,8,2,8,3,8,1,9,9,8,3,7,1
448:6,3,7,1,9,3,8,5,8,7,7,5,9,7,2,1,6,6,1,9,4,4,3,3,8,4,7,2,7,5
449:7,4,4,5,4,3,5,4,1,7,7,7,9,4,8,9,7,4,5,4,8,5,9,6,7,5,2,4,4,5
450:6,6,1,9,3,8,4,1,4,7,3,8,4,2,5,6,3,6,1,6,2,3,1,2,8,5,9,9,8,3
451:5,6,8,5,4,6,4,8,2,4,1,2,3,5,9,8,1,6,5,6,3,8,8,9,5,1,8,5,3,7
452:3,1,9,4,1,8,5,5,7,8,1,4,9,7,9,9,2,2,5,7,2,6,4,7,5,3,5,3,2,1
453:3,1,9,4,1,8,5,5,7,8,1,4,9,7,9,9,2,2,5,7,2,6,1,7,5,3,5,3,2,8
454:5,5,1,6,3,4,6,5,6,2,8,2,2,9,2,4,7,9,8,6,9,4,8,9,6,7,7,5,9,2
455:2,9,4,7,9,9,2,6,6,5,9,3,9,1,8,5,6,8,2,7,3,9,9,3,8,6,2,6,1,1
456:8,2,8,3,2,7,5,6,2,6,4,4,6,9,5,7,6,1,5,9,8,3,3,3,8,5,3,5,7,7
457:1,2,6,5,5,6,3,6,9,1,3,2,5,7,9,9,1,9,4,2,1,8,6,9,6,8,3,5,3,5
458:5,3,5,2,4,7,5,9,1,3,5,2,4,3,9,6,5,9,5,6,6,9,2,8,3,4,3,3,9,7
459:7,1,9,9,8,5,8,2,2,1,2,5,2,3,3,2,5,4,8,7,6,6,5,3,4,5,1,5,9,9
460:8,1,3,8,5,5,7,7,7,3,6,4,7,3,2,3,1,1,7,1,2,4,1,8,4,5,5,3,4,4
461:3,6,9,9,8,1,5,6,7,5,4,1,8,1,8,8,9,8,4,4,7,8,9,5,6,6,8,9,1,7
462:1,9,8,3,3,6,7,5,4,7,7,8,9,5,1,2,6,8,5,2,6,9,3,7,3,3,7,4,8,4
463:7,6,8,1,8,8,6,1,9,9,5,8,8,4,2,9,3,4,4,2,1,8,2,3,4,5,2,4,7,6
464:8,3,1,1,9,7,5,5,5,2,8,1,1,2,5,7,2,6,5,4,6,7,4,3,3,9,2,4,1,2
465:9,3,1,1,5,1,6,3,5,6,4,1,5,8,9,4,8,1,9,4,2,6,4,1,4,6,8,8,3,1
466:3,1,9,1,9,6,9,7,6,9,2,9,1,6,8,5,7,6,8,5,9,1,1,7,6,1,2,2,9,5
467:9,3,6,7,5,3,7,1,3,5,1,4,3,5,7,7,3,9,6,9,4,7,5,6,5,3,2,8,1,5
468:9,1,1,3,1,7,2,4,9,7,5,9,7,4,8,7,6,6,8,6,5,5,4,4,8,9,2,7,7,9
469:6,6,1,9,3,8,4,1,4,7,3,8,4,3,5,6,3,6,1,6,2,3,1,2,8,5,9,9,8,1
470:8,7,9,6,4,6,5,4,4,9,7,4,7,2,9,7,4,3,4,8,2,5,6,4,2,4,4,3,5,3
471:6,2,5,9,7,6,6,2,5,9,5,5,4,6,7,1,7,5,4,5,5,1,6,6,5,5,2,5,8,1
472:2,9,7,2,5,4,2,7,3,1,4,3,6,4,4,3,6,5,5,9,1,8,6,6,3,2,1,3,4,1
473:2,9,4,7,9,9,2,6,6,5,9,3,9,1,8,5,6,8,2,7,2,9,9,3,8,6,2,6,1,8
474:5,1,5,7,6,2,5,7,6,3,2,2,1,9,3,2,2,9,5,6,4,5,9,5,5,3,9,9,1,2
475:3,9,2,9,3,9,5,8,3,5,1,6,5,8,1,6,2,6,4,2,7,7,9,6,9,5,1,3,6,2
476:1,1,2,4,3,5,4,5,5,7,6,3,2,3,8,7,1,3,6,5,3,1,1,9,6,7,2,8,1,6
477:7,8,1,4,5,5,1,7,5,4,8,9,9,8,6,1,3,2,5,9,6,5,7,4,9,7,9,5,8,8
478:2,9,7,2,5,4,2,7,3,1,4,3,6,4,4,3,6,5,5,9,1,8,6,6,3,2,1,3,4,9
479:2,3,1,5,3,8,2,4,3,8,3,7,4,2,8,1,4,8,7,9,5,1,5,5,1,3,3,2,7,7
480:5,5,1,6,3,4,6,5,6,2,8,2,2,9,2,4,7,9,8,6,9,4,8,9,6,7,7,5,9,2
481:5,3,9,1,7,8,9,3,4,3,9,9,2,6,6,8,7,9,3,4,4,8,7,9,7,4,4,3,5,5
482:7,4,4,5,4,3,5,4,1,7,7,7,9,4,8,9,7,4,5,4,8,5,9,6,7,5,2,4,4,2
483:5,4,4,4,9,1,2,9,4,1,5,1,4,7,8,1,6,5,1,9,8,7,1,5,4,6,9,1,5,2
484:7,4,4,5,4,3,5,4,1,7,7,7,9,4,8,9,7,4,5,5,8,5,9,6,7,5,2,4,4,2
485:2,3,3,1,9,5,8,4,1,4,5,4,8,2,6,7,6,9,6,2,4,6,5,6,9,1,6,7,5,9
486:7,1,9,9,8,7,8,2,2,1,2,5,2,3,3,2,5,4,8,7,6,6,5,3,4,5,1,5,9,2
487:9,9,2,1,8,3,6,6,9,6,3,3,9,5,5,4,9,1,4,8,3,3,8,7,1,2,1,2,4,1
488:5,4,3,7,3,5,9,1,9,4,1,6,1,6,9,6,7,2,9,6,3,6,9,6,7,4,5,9,7,4
489:4,8,5,5,4,6,4,2,4,5,5,2,7,4,2,4,7,3,7,3,7,9,3,6,2,6,3,2,4,1
490:7,7,3,8,8,4,4,1,1,3,8,1,1,8,7,6,4,5,4,5,1,3,9,1,6,4,5,9,1,8
491:6,5,3,6,7,5,9,3,3,5,5,6,8,1,3,3,5,4,2,5,4,5,3,2,1,8,9,7,1,9
492:3,1,8,8,7,7,8,4,7,2,7,5,1,9,8,2,2,3,8,2,1,8,2,3,7,3,2,4,2,7
493:3,9,2,9,3,9,5,8,3,5,1,6,5,8,1,6,2,6,4,2,7,7,9,6,9,5,1,3,6,6
494:4,4,7,7,9,2,2,2,7,3,1,3,8,9,7,8,1,3,6,3,5,6,5,6,1,8,1,5,9,9
495:1,8,9,2,4,2,1,7,7,6,7,6,9,1,6,2,4,6,2,2,6,9,8,5,9,8,1,6,9,9
496:6,7,6,5,8,3,3,8,9,2,7,2,9,9,8,6,8,1,9,1,9,4,2,8,6,3,5,2,6,7
497:8,2,2,3,7,2,2,5,4,8,5,7,5,3,4,4,9,7,1,7,2,6,4,5,3,2,9,7,6,5
498:1,3,6,7,9,1,3,5,8,4,5,7,6,5,2,2,4,2,9,9,2,8,4,1,5,8,9,7,7,9
499:1,4,2,9,9,2,2,4,5,2,3,3,1,9,1,2,2,4,3,1,4,1,1,9,9,4,8,5,6,6
500:3,8,5,3,8,1,9,7,5,7,9,9,3,8,1,6,2,3,6,5,9,2,2,4,1,4,4,1,3,1
